sentence|sentiment|chapter|book|spells|characters|groups
  “Been having a nice little chat with her about whether  or not I’m a lying, attention-seeking prat, have you?”  Harry said loudly|0.6784|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “No,” said Hermione calmly, “I told her to keep her big  fat mouth shut about you, actually|0.3182|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
 And it would be  quite nice if you stopped jumping down Ron’s and my  throats, Harry, because if you haven’t noticed, we’re  on your side|0.2944|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
”  There was a short pause|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  “Sorry,” said Harry in a low voice|-0.2732|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “That’s quite all right,” said Hermione with dignity|0.4019|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
  Then she shook her head|-0.1027|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “Don’t you remember what  Dumbledore said at the end-of-term feast last year?”  Harry and Ron both looked at her blankly, and  Hermione sighed again|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “About You-Know-Who|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Tom Marvolo Riddle'}|set()
 He said, ‘His gift for spreading  discord and enmity is very great|0.6801|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 We can fight it only  by showing an equally strong bond of friendship and  trust — ’ ”  “How do you remember stuff like that?” asked Ron,  looking at her in admiration|0.9169|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “I listen, Ron,” said Hermione with a touch of  asperity|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “So do I, but I still couldn’t tell you exactly what — ”  “The point,” Hermione pressed on loudly, “is that this  sort of thing is exactly what Dumbledore was talking  about|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
 You-Know- Who’s only been back two months,  and we’ve started fighting among ourselves|-0.3612|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 And the  Sorting Hat’s warning was the same — stand  together, be united — ”  “And Harry said it last night,” retorted Ron, “if that  means we’re supposed to get matey with the  Slytherins, fat chance|0.34|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Salazar Slytherin', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Slytherin', 'Potter Family', 'Golden Trio', 'Founder', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
”  “Well, I think it’s a pity we’re not trying for a bit of  inter-House unity,” said Hermione crossly|-0.296|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
  They had reached the foot of the marble staircase|0.1027|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 A  line of fourth-year Ravenclaws was crossing the  entrance hall; they caught sight of Harry and hurried  to form a tighter group, as though frightened he  might attack stragglers|-0.7184|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Rowena Ravenclaw'}|"{'Gryffindor Quidditch', 'Ravenclaw', 'Potter Family', 'Golden Trio', 'Founder', 'Gryffindor', ""Dumbledore's Army""}"
  “Yeah, we really ought to be trying to make friends  with people like that,” said Harry sarcastically|0.5423|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  They followed the Ravenclaws into the Great Hall,  looking instinctively at the staff table as they entered|0.6249|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Rowena Ravenclaw'}|{'Founder', 'Ravenclaw'}
  Professor Grubbly-Plank was chatting to Professor  Sinistra, the Astronomy teacher, and Hagrid was once  again conspicuous only by his absence|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Aurora Sinistra', 'Wilhelmina Grubbly-Plank', 'Rubeus Hagrid'}|{'Gamekeeper', 'Order of the Phoenix', 'Teacher'}
 The  enchanted ceiling above them echoed Harry’s mood; it  was a miserable rain-cloud gray|-0.1531|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “Dumbledore didn’t even mention how long that  Grubbly-Plank woman’s staying,” he said, as they  made their way across to the Gryffindor table|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Godric Gryffindor', 'Wilhelmina Grubbly-Plank'}|{'Founder', 'Gryffindor', 'Teacher'}
  “Maybe |0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
” said Hermione thoughtfully|0.4019|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
  “What?” said both Harry and Ron together|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “Well |0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 maybe he didn’t want to draw attention to  Hagrid not being here|0.0772|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Rubeus Hagrid'}|{'Gamekeeper', 'Order of the Phoenix', 'Teacher'}
”  “What d’you mean, draw attention to it?” said Ron,  half laughing|0.4939|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “How could we not notice?”  Before Hermione could answer, a tall black girl with  long, braided hair had marched up to Harry|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “Hi, Angelina|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Angelina Johnson'}|"{'Gryffindor Quidditch', 'Gryffindor', ""Dumbledore's Army""}"
”  “Hi,” she said briskly, “good summer?” And without  waiting for an answer, “Listen, I’ve been made  Gryffindor Quidditch Captain|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Godric Gryffindor'}|{'Founder', 'Gryffindor'}
”  “Nice one,” said Harry, grinning at her; he suspected  Angelina’s pep talks might not be as long-winded as  Oliver Wood’s had been, which could only be an  improvement|0.5574|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Oliver Wood', 'Harry Potter', 'Angelina Johnson'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “Yeah, well, we need a new Keeper now Oliver’s left|0.2732|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Oliver Wood'}|{'Gryffindor Quidditch', 'Gryffindor'}
  Tryouts are on Friday at five o’clock and I want the  whole team there, all right? Then we can see how the  new person’ll fit in|0.4215|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “Okay,” said Harry, and she smiled at him and  departed|0.5423|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “I’d forgotten Wood had left,” said Hermione vaguely,  sitting down beside Ron and pulling a plate of toast  toward her|-0.2263|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Oliver Wood', 'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “I suppose that will make quite a  difference to the team?”  “I s’pose,” said Harry, taking the bench opposite|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “He  was a good Keeper|0.4404|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “Still, it won’t hurt to have some new blood, will it?”  said Ron|-0.5267|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  With a whoosh and a clatter, hundreds of owls came  soaring in through the upper windows|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 They  descended all over the Hall, bringing letters and  packages to their owners and showering the  breakfasters with droplets of water; it was clearly  raining hard outside|0.3182|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Hedwig was nowhere to be seen,  but Harry was hardly surprised; his only  correspondent was Sirius, and he doubted Sirius  would have anything new to tell him after only  twenty-four hours apart|-0.1875|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hedwig', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Pet', 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders'}"
 Hermione, however, had to  move her orange juice aside quickly to make way for a  large damp barn owl bearing a sodden Daily Prophet  in its beak|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
  “What are you still getting that for?” said Harry  irritably, thinking of Seamus, as Hermione placed a  Knut in the leather pouch on the owl’s leg and it took  off again|-0.4215|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger', 'Seamus Finnigan'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “I’m not bothering |0.2924|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 load of rubbish|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “It’s best to know what the enemy are saying,” said  Hermione darkly, and she unfurled the newspaper  and disappeared behind it, not emerging until Harry  and Ron had finished eating|-0.0516|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “Nothing,” she said simply, rolling up the newspaper  and laying it down by her plate|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “Nothing about you  or Dumbledore or anything|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  Professor McGonagall was now moving along the table  handing out schedules|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
  “Look at today!” groaned Ron|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “History of Magic,  double Potions, Divination, and double Defense  Against the Dark Arts |0.4939|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Binns, Snape, Trelawney,  and that Umbridge woman all in one day! I wish Fred  and George ’d hurry up and get those Skiving  Snackboxes sorted|0.4574|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Fred Weasley', 'Dolores Umbridge', 'Sybill Trelawney', 'Cuthbert Binns', 'Severus Snape', 'George Weasley'}|"{'Ministry', 'Gryffindor Quidditch', 'Weasley Family', 'Ghost', 'Order of the Phoenix', 'Gryffindor', ""Dumbledore's Army"", 'Teacher'}"
”  “Do mine ears deceive me?” said Fred, arriving with  George and squeezing onto the bench beside Harry|-0.4019|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley', 'Harry Potter', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “Hogwarts prefects surely don’t wish to skive off  lessons?”  “Look what we’ve got today,” said Ron grumpily,  shoving his schedule under Fred’s nose|0.6808|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “That’s the  worst Monday I’ve ever seen|-0.6249|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “Fair point, little bro,” said Fred, scanning the  column|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 “You can have a bit of Nosebleed Nougat  cheap if you like|0.3612|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “Why’s it cheap?” said Ron suspiciously|-0.4019|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “Because you’ll keep bleeding till you shrivel up, we  haven’t got an antidote yet,” said George, helping  himself to a kipper|0.296|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
  “Cheers,” said Ron moodily, pocketing his schedule,  “but I think I’ll take the lessons|-0.3182|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
”  “And speaking of your Skiving Snackboxes,” said  Hermione, eyeing Fred and George beadily, “you can’t  advertise for testers on the Gryffindor notice board|0.0|106 Professor Umbridge  |5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley', 'Godric Gryffindor', 'Hermione Granger', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Founder', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
