sentence|sentiment|chapter|book|spells|characters|groups
 Hagrid had honored the  occasion by wearing his best, and horrible, hairy  brown suit|0.6705|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rubeus Hagrid'}|{'Teacher', 'Gamekeeper', 'Order of the Phoenix'}
 Although Lupin smiled as he shook  Harry’s hand, Harry thought he looked rather  unhappy|0.5423|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter', 'Remus Lupin'}|"{'Teacher', 'Marauders', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Order of the Phoenix', 'Potter Family'}"
 It was all very odd; Tonks, beside him,  looked simply radiant|0.1298|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Nymphadora Tonks'}|{'Ministry', 'Order of the Phoenix'}
  “Happy birthday, Harry,” she said, hugging him  tightly|0.4215|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “Seventeen, eh!” said Hagrid as he accepted a bucket-  sized glass of wine from Fred|0.3382|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rubeus Hagrid', 'Fred Weasley'}|"{'Teacher', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gamekeeper', 'Gryffindor Quidditch', 'Order of the Phoenix'}"
 “Six years ter the day  since we met, Harry, d’yeh remember it?”  “Vaguely,” said Harry, grinning up at him|0.3612|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 “Didn’t you  smash down the front door, give Dudley a pig’s tail,  and tell me I was a wizard?”  “I forge’ the details,” Hagrid chortled|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rubeus Hagrid', 'Dudley Dursley'}|{'Teacher', 'Dursley Family', 'Gamekeeper', 'Order of the Phoenix'}
 “All righ’, Ron,  Hermione?”  “We’re fine,” said Hermione|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 “How are you?”  “Ar, not bad|0.431|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Bin busy, we got some newborn  unicorns, I’ll show yeh when yeh get back — ” Harry  avoided Ron’s and Hermione’s gazes as Hagrid  rummaged in his pocket|-0.34|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Rubeus Hagrid', 'Harry Potter'}|"{'Teacher', 'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gamekeeper', 'Gryffindor Quidditch', 'Order of the Phoenix', 'Prefect', 'Potter Family'}"
 “Here, Harry — couldn’  think what ter get yeh, but then I remembered this|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
”  He pulled out a small, slightly furry drawstring pouch  with a long string, evidently intended to be worn  around the neck|-0.296|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 “Mokeskin|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Hide anythin’ in there  an’ no one but the owner can get it out|-0.2382|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 They’re rare,  them|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Hagrid, thanks!”  “ ’S’nothin’,” said Hagrid with a wave of a dustbin-lid-  sized hand|0.5411|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rubeus Hagrid'}|{'Teacher', 'Gamekeeper', 'Order of the Phoenix'}
 “An’ there’s Charlie! Always liked him —  hey! Charlie!”  Charlie approached, running his hand slightly  ruefully over his new, brutally short haircut|0.4359|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Charlie Weasley'}|{'Weasley Family', 'Order of the Phoenix'}
 He was  shorter than Ron, thickset, with a number of burns  and scratches up his muscley arms|0.0772|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
  “Hi, Hagrid, how’s it going?”  “Bin meanin’ ter write fer ages|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rubeus Hagrid'}|{'Teacher', 'Gamekeeper', 'Order of the Phoenix'}
 How’s Norbert doin’?”  “Norbert?” Charlie laughed|0.5204|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Charlie Weasley', 'Norbert'}|{'Order of the Phoenix', 'Weasley Family', 'Hagrids Pet', 'Pet'}
 “The Norwegian  Ridgeback? We call her Norberta now|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Norbert'}|{'Hagrids Pet', 'Pet'}
”  “Wha — Norbert’s a girl?”  “Oh yeah,” said Charlie|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Charlie Weasley', 'Norbert'}|{'Order of the Phoenix', 'Weasley Family', 'Hagrids Pet', 'Pet'}
  “How can you tell?” asked Hermione|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
  “They’re a lot more vicious,” said Charlie|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Charlie Weasley'}|{'Weasley Family', 'Order of the Phoenix'}
 He looked  over his shoulder and dropped his voice|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 “Wish Dad  would hurry up and get here|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Mum’s getting edgy|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  They all looked over at Mrs Weasley|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Molly Weasley'}|{'Weasley Family', 'Order of the Phoenix'}
 She was trying  to talk to Madame Delacour while glancing repeatedly  at the gate|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “I think we’d better start without Arthur,” she called  to the garden at large after a moment or two|0.4404|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Arthur Weasley'}|{'Weasley Family', 'Ministry', 'Order of the Phoenix'}
 “He  must have been held up at — oh!”  They all saw it at the same time: a streak of light that  came flying across the yard and onto the table, where  it resolved itself into a bright silver weasel, which  stood on its hind legs and spoke with Mr Weasley’s  voice|0.5983|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Arthur Weasley'}|{'Weasley Family', 'Ministry', 'Order of the Phoenix'}
  “Minister of Magic coming with me|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  The Patronus dissolved into thin air, leaving Fleur’s  family peering in astonishment at the place where it  had vanished|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Fleur Delacour'}|{'Beauxbatons', 'Champion'}
  “We shouldn’t be here,” said Lupin at once|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Remus Lupin'}|{'Teacher', 'Marauders', 'Order of the Phoenix'}
 “Harry —  I’m sorry — I’ll explain another time — ”  He seized Tonks’s wrist and pulled her away; they  reached the fence, climbed over it, and vanished from  sight|0.0258|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Nymphadora Tonks', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Ministry', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Order of the Phoenix', 'Potter Family'}"
 Mrs Weasley looked bewildered|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Molly Weasley'}|{'Weasley Family', 'Order of the Phoenix'}
  “The Minister — but why — ? I don’t understand — ”  But there was no time to discuss the matter; a second  later, Mr Weasley had appeared out of thin air at the  gate, accompanied by Rufus Scrimgeour, instantly  recognizable by his mane of grizzled hair|-0.3919|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour', 'Arthur Weasley'}|{'Weasley Family', 'Ministry', 'Order of the Phoenix'}
  The two newcomers marched across the yard toward  the garden and the lantern- lit table, where everybody  sat in silence, watching them draw closer|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 As  Scrimgeour came within range of the lantern light,  Harry saw that he looked much older than the last  time they had met, scraggy and grim|-0.5719|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Ministry', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “Sorry to intrude,” said Scrimgeour, as he limped to a  halt before the table|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour'}|{'Ministry'}
 “Especially as I can see that I  am gate-crashing a party|0.4019|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  His eyes lingered for a moment on the giant Snitch  cake|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Many happy returns|0.5719|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Thanks,” said Harry|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “I require a private word with you,” Scrimgeour went  on|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour'}|{'Ministry'}
 “Also with Mr Ronald Weasley and Miss  Hermione Granger|-0.1531|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
”  “Us?” said Ron, sounding surprised|0.2263|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 “Why us?”  “I shall tell you that when we are somewhere more  private,” said Scrimgeour|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour'}|{'Ministry'}
 “Is there such a place?” he  demanded of Mr Weasley|-0.2263|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Arthur Weasley'}|{'Weasley Family', 'Ministry', 'Order of the Phoenix'}
  “Yes, of course,” said Mr Weasley, who looked  nervous|-0.2732|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Arthur Weasley'}|{'Weasley Family', 'Ministry', 'Order of the Phoenix'}
 “The, er, sitting room, why don’t you use  that?”  “You can lead the way,” Scrimgeour said to Ron|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour', 'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', 'Ministry', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
  “There will be no need for you to accompany us,  Arthur|-0.296|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Arthur Weasley'}|{'Weasley Family', 'Ministry', 'Order of the Phoenix'}
”  Harry saw Mr Weasley exchange a worried look with  Mrs Weasley as he, Ron, and Hermione stood up|-0.296|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter', 'Ron Weasley', 'Molly Weasley', 'Arthur Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', 'Ministry', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Order of the Phoenix', 'Prefect', 'Potter Family'}"
 As  they led the way back to the house in silence, Harry  knew that the other two were thinking the same as he  was: Scrimgeour must, somehow, have learned that  the three of them were planning to drop out of  Hogwarts|-0.2732|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Ministry', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  Scrimgeour did not speak as they all passed through  the messy kitchen and into the Burrow’s sitting room|-0.3612|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour'}|{'Ministry'}
  Although the garden had been full of soft golden  evening light, it was already dark in here: Harry  flicked his wand at the oil lamps as he entered and  they illuminated the shabby but cozy room|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  Scrimgeour sat himself in the sagging armchair that  Mr Weasley normally occupied, leaving Harry, Ron,  and Hermione to squeeze side by side onto the sofa|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter', 'Ron Weasley', 'Rufus Scrimgeour', 'Arthur Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', 'Ministry', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Order of the Phoenix', 'Prefect', 'Potter Family'}"
  Once they had done so, Scrimgeour spoke|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour'}|{'Ministry'}
  “I have some questions for the three of you, and I  think it will be best if we do it individually|0.6369|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 If you two”  — he pointed at Harry and Hermione — “can wait  upstairs, I will start with Ronald|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
”  “We’re not going anywhere,” said Harry, while  Hermione nodded vigorously|0.128|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 “You can speak to us  together, or not at all|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  Scrimgeour gave Harry a cold, appraising look|0.0|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Ministry', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 Harry  had the impression that the Minister was wondering  whether it was worthwhile opening hostilities this  early|0.0516|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “Very well then, together,” he said, shrugging|0.2732|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 He  cleared his throat|0.1027|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 “I am here, as I’m sure you know,  because of Albus Dumbledore’s will|0.3182|169 The Will Of Albus Dumbledore  |7 Harry Potter And The Deathly Hallows|[]|{'Albus Dumbledore'}|{'Teacher', 'Headmaster', 'Order of the Phoenix'}
